,id,release_date,movie,production_budget,domestic_gross_x,worldwide_gross,year_x,movie_and_year,profit,profit_margin,budget_tier,title,studio,domestic_gross_y,foreign_gross,year_y
622,91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,2018,Truth or Dare - 2018,91627344.0,96.32072141108029,very-low budget,Truth or Dare,Uni.,41400000.0,53900000,2018
623,94,2016-02-19,The Witch,3500000.0,25138705.0,40454520.0,2016,The Witch - 2016,36954520.0,91.34830916298104,very-low budget,The Witch,A24,25100000.0,15300000,2016
624,95,2018-02-02,Winchester,3500000.0,25091816.0,44378040.0,2018,Winchester - 2018,40878040.0,92.11321635655834,very-low budget,Winchester,LGF,25100000.0,,2018
625,98,2018-01-19,Forever My Girl,3500000.0,16376066.0,16376066.0,2018,Forever My Girl - 2018,12876066.0,78.6273455419635,very-low budget,,,,,
626,11,2018-05-18,First Reformed,3500000.0,3448256.0,3874772.0,2018,First Reformed - 2018,374772.0,9.672104578024204,very-low budget,,,,,
627,43,2014-10-10,Whiplash,3300000.0,13092006.0,38969037.0,2014,Whiplash - 2014,35669037.0,91.53173839014805,very-low budget,Whiplash,SPC,13100000.0,35900000,2014
628,54,2018-07-06,Sorry to Bother You,3200000.0,17493096.0,18285560.0,2018,Sorry to Bother You - 2018,15085560.0,82.49985234250414,very-low budget,,,,,
629,58,2016-04-22,The Meddler,3200000.0,4267219.0,5526942.0,2016,The Meddler - 2016,2326942.0,42.101798788552514,very-low budget,The Meddler,SPC,4300000.0,,2016
630,66,2015-08-28,War Room,3000000.0,67790117.0,73975239.0,2015,War Room - 2015,70975239.0,95.94458897253445,very-low budget,War Room,TriS,67800000.0,,2015
631,89,2018-06-01,Upgrade,3000000.0,11977130.0,16553285.0,2018,Upgrade - 2018,13553285.0,81.87670906409211,very-low budget,Upgrade,BH Tilt,12000000.0,2400000,2018
632,3,2017-10-27,Let There Be Light,3000000.0,7233471.0,7241309.0,2017,Let There Be Light - 2017,4241309.0,58.57102631582218,very-low budget,,,,,
633,9,2016-07-22,Donât Think Twice,3000000.0,4417983.0,4417983.0,2016,Donât Think Twice - 2016,1417983.0,32.09570973903702,very-low budget,,,,,
634,10,2016-06-24,Swiss Army Man,3000000.0,4210454.0,5837111.0,2016,Swiss Army Man - 2016,2837111.0,48.604712159833866,very-low budget,Swiss Army Man,A24,4200000.0,,2016
635,21,2016-04-22,Compadres,3000000.0,3127773.0,7445044.0,2016,Compadres - 2016,4445044.0,59.70473780947433,very-low budget,Compadres,PNT,3100000.0,,2016
636,29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,2017,The Wall - 2017,1495262.0,33.26306675784414,very-low budget,The Wall,RAtt.,1800000.0,2700000,2017
637,56,2017-10-10,Demonic,3000000.0,0.0,4668109.0,2017,Demonic - 2017,1668109.0,35.734148452831754,very-low budget,,,,,
638,93,2018-10-26,Indivisible,2700000.0,3511417.0,3588305.0,2018,Indivisible - 2018,888305.0,24.75556007641491,very-low budget,,,,,
639,95,2015-12-31,Sardaar Ji,2700000.0,0.0,8200000.0,2015,Sardaar Ji - 2015,5500000.0,67.07317073170732,very-low budget,,,,,
640,3,2014-05-02,Ida,2600000.0,3827060.0,15298355.0,2014,Ida - 2014,12698355.0,83.00470867619427,very-low budget,Ida,MBox,3800000.0,,2014
641,25,2016-06-24,Hunt for the Wilderpeople,2500000.0,5205471.0,23845533.0,2016,Hunt for the Wilderpeople - 2016,21345533.0,89.51585607249794,very-low budget,Hunt for the Wilderpeople,Orch.,5200000.0,,2016
642,60,2015-03-20,Do You Believe,2300000.0,12985600.0,14304931.0,2015,Do You Believe - 2015,12004931.0,83.92162814347024,very-low budget,,,,,
643,94,2015-03-13,It Follows,2000000.0,14674077.0,23250755.0,2015,It Follows - 2015,21250755.0,91.39812879194676,very-low budget,It Follows,RTWC,14700000.0,,2015
644,95,2018-07-13,Eighth Grade,2000000.0,13539710.0,14341016.0,2018,Eighth Grade - 2018,12341016.0,86.05398669104058,very-low budget,,,,,
645,100,2016-04-08,Hardcore Henry,2000000.0,9252038.0,17187434.0,2016,Hardcore Henry - 2016,15187434.0,88.36359167982842,very-low budget,Hardcore Henry,STX,9300000.0,7600000,2016
646,9,2014-10-10,Meet the Mormons,2000000.0,6047363.0,6049171.0,2014,Meet the Mormons - 2014,4049171.0,66.93761839432213,very-low budget,,,,,
647,11,2017-10-06,The Florida Project,2000000.0,5904366.0,11295324.0,2017,The Florida Project - 2017,9295324.0,82.29355793600963,very-low budget,The Florida Project,A24,5900000.0,,2017
648,12,2017-08-25,All Saints,2000000.0,5802208.0,5941994.0,2017,All Saints - 2017,3941994.0,66.34126523857144,very-low budget,All Saints,Affirm,5800000.0,140000,2017
649,20,2015-08-28,We Are Your Friends,2000000.0,3591417.0,10153415.0,2015,We Are Your Friends - 2015,8153415.0,80.30219389239976,very-low budget,We Are Your Friends,WB,3600000.0,7500000,2015
650,23,2015-09-18,Captive,2000000.0,2583301.0,2791973.0,2015,Captive - 2015,791973.0,28.366069442648623,very-low budget,,,,,
651,25,2018-06-08,Hearts Beat Loud,2000000.0,2386254.0,2420962.0,2018,Hearts Beat Loud - 2018,420962.0,17.38821179349366,very-low budget,,,,,
652,26,2017-01-20,The Resurrection of Gavin Stone,2000000.0,2303792.0,2303792.0,2017,The Resurrection of Gavin Stone - 2017,303792.0,13.186607124254273,very-low budget,,,,,
653,35,2015-08-07,The Diary of a Teenage Girl,2000000.0,1477002.0,2279959.0,2015,The Diary of a Teenage Girl - 2015,279959.0,12.279124317586412,very-low budget,The Diary of a Teenage Girl,SPC,1500000.0,,2015
654,37,2014-04-25,Locke,2000000.0,1370646.0,2088390.0,2014,Locke - 2014,88390.0,4.232447004630361,very-low budget,Locke,A24,1400000.0,,2014
655,41,2014-11-28,The Babadook,2000000.0,950792.0,7482387.0,2014,The Babadook - 2014,5482387.0,73.27056192094848,very-low budget,The Babadook,IFC,964000.0,9300000,2014
656,60,2015-04-07,Lost River,2000000.0,45431.0,2009644.0,2015,Lost River - 2015,9644.0,0.4798859897573899,very-low budget,,,,,
657,62,2015-10-09,Knock Knock,2000000.0,36336.0,6328516.0,2015,Knock Knock - 2015,4328516.0,68.39701440274466,very-low budget,Knock Knock,LGP,36300.0,,2015
658,42,2014-02-28,The Lunchbox,1700000.0,4231500.0,12231500.0,2014,The Lunchbox - 2014,10531500.0,86.10145934676859,very-low budget,The Lunchbox,SPC,4200000.0,,2014
659,45,2015-12-18,Saul fia,1700000.0,1777043.0,9696537.0,2015,Saul fia - 2015,7996537.0,82.46796768784567,very-low budget,,,,,
660,64,2016-10-21,Moonlight,1500000.0,27854931.0,65245512.0,2016,Moonlight - 2016,63745512.0,97.70099129576913,very-low budget,,,,,
661,70,2018-03-23,Unsane,1500000.0,7690044.0,14244931.0,2018,Unsane - 2018,12744931.0,89.4699384644264,very-low budget,Unsane,BST,7700000.0,6600000,2018
662,81,2016-10-21,Iâm Not Ashamed,1500000.0,2082980.0,2082980.0,2016,Iâm Not Ashamed - 2016,582980.0,27.987786728629178,very-low budget,,,,,
663,20,2018-11-30,Werk ohne Autor,1400000.0,1303747.0,4331152.0,2018,Werk ohne Autor - 2018,2931152.0,67.67603630627602,very-low budget,,,,,
664,21,2015-11-20,Mustang,1400000.0,845464.0,5552584.0,2015,Mustang - 2015,4152584.0,74.78651381050696,very-low budget,Mustang,Cohen,845000.0,,2015
665,23,2014-10-03,La chambre bleue,1400000.0,260441.0,1945420.0,2014,La chambre bleue - 2014,545420.0,28.036105314019593,very-low budget,,,,,
666,51,2014-10-17,Dear White People,1250000.0,4404154.0,5403771.0,2014,Dear White People - 2014,4153771.0,76.86800569454184,very-low budget,Dear White People,RAtt.,4400000.0,,2014
667,73,2015-08-28,Que Horas Ela Volta,1200000.0,376976.0,3249041.0,2015,Que Horas Ela Volta - 2015,2049041.0,63.06602471313843,very-low budget,,,,,
668,90,2014-03-21,Godâs Not Dead,1150000.0,60755732.0,63777092.0,2014,Godâs Not Dead - 2014,62627092.0,98.19684472286696,very-low budget,,,,,
669,14,2015-04-17,Unfriended,1000000.0,32789645.0,64364198.0,2015,Unfriended - 2015,63364198.0,98.4463412408246,very-low budget,Unfriended,Uni.,32500000.0,31600000,2015
670,22,2016-03-11,Hello My Name is Doris,1000000.0,14444999.0,14662703.0,2016,Hello My Name is Doris - 2016,13662703.0,93.17997507008087,very-low budget,,,,,
671,29,2018-07-20,Unfriended Dark Web,1000000.0,8866745.0,16434588.0,2018,Unfriended Dark Web - 2018,15434588.0,93.91527186443615,very-low budget,,,,,
672,31,2015-09-25,The Green Inferno,1000000.0,7192291.0,12931420.0,2015,The Green Inferno - 2015,11931420.0,92.26689721623767,very-low budget,The Green Inferno,BH Tilt,7200000.0,,2015
673,32,2017-02-03,I Am Not Your Negro,1000000.0,7123919.0,9617402.0,2017,I Am Not Your Negro - 2017,8617402.0,89.6021815454943,very-low budget,,,,,
674,36,2014-09-12,The Skeleton Twins,1000000.0,5284309.0,5797192.0,2014,The Skeleton Twins - 2014,4797192.0,82.75026944079133,very-low budget,The Skeleton Twins,RAtt.,5300000.0,,2014
675,39,2017-07-28,An Inconvenient Sequel,1000000.0,3496795.0,5839322.0,2017,An Inconvenient Sequel - 2017,4839322.0,82.87472415461932,very-low budget,,,,,
676,41,2014-06-06,Obvious Child,1000000.0,3122616.0,3324070.0,2014,Obvious Child - 2014,2324070.0,69.91639766912249,very-low budget,Obvious Child,A24,3100000.0,,2014
677,54,2017-10-06,Visages villages,1000000.0,952432.0,4015686.0,2017,Visages villages - 2017,3015686.0,75.09765454769123,very-low budget,,,,,
678,56,2017-08-18,Patti Cake,1000000.0,800148.0,1471090.0,2017,Patti Cake - 2017,471090.0,32.02319368631423,very-low budget,,,,,
679,58,2014-05-09,Palo Alto,1000000.0,767732.0,1156309.0,2014,Palo Alto - 2014,156309.0,13.517926436618586,very-low budget,Palo Alto,Trib.,768000.0,,2014
680,35,2017-05-12,Lowriders,916000.0,6179955.0,6188421.0,2017,Lowriders - 2017,5272421.0,85.19816282699577,very-low budget,,,,,
681,39,2016-04-01,Meet the Blacks,900000.0,9097072.0,9097072.0,2016,Meet the Blacks - 2016,8197072.0,90.10670686128461,very-low budget,,,,,
682,93,2017-08-04,Columbus,700000.0,1017107.0,1110511.0,2017,Columbus - 2017,410511.0,36.96595531246426,very-low budget,,,,,
